,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
14,1.0,0.91353,-0.72973,-0.39466,0.05405,-0.18599,-0.03158,0.01401,0.01108,0.00342,0.00048,-3e-05,-3e-05,-1e-05,0.0,0.0,0.0
15,1.0,0.21429,0.33333,0.19048,0.2381,0.40476,0.30952,0.30952,0.28571,0.33333,0.30952,0.21429,0.35714,0.22109,0.19048,0.16997,0.14694
16,1.0,1.0,1.0,0.57377,0.65574,0.85246,0.72131,0.68852,0.19672,0.65558,0.67213,1.0,0.31148,0.52385,0.32787,0.27869,0.4918
17,1.0,0.98182,0.88627,0.86249,0.8,0.69091,0.79343,0.77118,0.62727,0.68182,0.70674,0.68604,0.74545,0.64581,0.67273,0.60715,0.5884
18,1.0,0.39286,-0.78824,-0.16628,0.66667,0.82143,-0.6723,-0.34797,0.46429,0.54762,-0.5183,-0.47651,0.32143,0.51971,0.57143,-0.54891,0.25441
19,1.0,0.86889,1.0,1.0,0.87778,0.83556,1.0,1.0,0.86889,0.88,1.0,1.0,0.84444,1.0,0.82222,1.0,1.0
20,1.0,0.43636,0.58182,0.18182,0.34545,0.29091,0.29091,0.36364,0.2,0.36364,0.12727,0.61818,0.32727,0.41098,0.34545,0.12727,0.29091
21,1.0,1.0,1.0,0.49057,0.62264,1.0,0.45283,0.62264,0.98878,0.5283,0.5283,0.9519,1.0,0.92192,0.9434,1.0,0.43396
22,1.0,0.7381,-0.7619,0.33333,0.45238,-0.67285,0.33333,0.28571,-0.38214,0.2381,0.45238,0.16667,-0.57255,0.24889,1.0,-0.66667,0.2619
23,1.0,0.4375,0.58333,0.39583,0.33333,0.47917,0.29167,0.54167,0.4375,0.35417,0.33333,0.25,0.39583,0.44012,0.41667,0.58333,0.33333
24,1.0,1.0,0.0,0.0,0.0,0.47744,-0.51504,-0.95489,0.64662,0.0,0.0,0.6203,-1.0,1.0,1.0,0.0,0.0
25,1.0,0.95217,0.93614,0.90996,0.84881,0.90023,0.77937,0.72254,0.66145,0.95472,0.53258,0.46773,0.4044,0.34374,0.9033,0.23405,0.18632
26,1.0,0.5984,0.82809,0.76001,0.8401,0.97311,0.95824,0.91962,0.95452,0.88673,0.98484,0.8667,0.28604,1.0,0.62958,0.87757,0.81979
27,1.0,0.95882,1.0,0.98313,0.96974,0.98955,0.9798,1.0,1.0,0.9384,0.9762,0.97889,0.91567,0.95677,0.90978,1.0,0.93144
28,1.0,0.0,-0.33672,0.0,0.68869,0.97078,-0.26048,-0.30241,0.94155,0.0,0.0,-0.18043,0.0,1.0,0.0,0.04447,0.0
29,1.0,0.96933,1.0,0.98658,0.97868,0.9982,1.0,1.0,1.0,0.98485,1.0,1.0,0.96019,0.99188,0.9702,1.0,0.9842
30,1.0,0.0,0.98919,0.18919,0.0,0.93243,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.28919
31,1.0,0.64122,0.34146,0.52751,0.19512,0.43313,0.21951,0.29268,0.36585,0.31707,0.26829,0.23698,0.21951,0.19304,0.1741,0.19512,0.17073
32,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0
33,1.0,0.34694,0.46939,0.40816,0.46939,0.30612,0.12245,0.0,-0.06122,-0.20408,-0.28571,-0.28571,-0.61224,-0.46579,-0.59184,-0.34694,-0.26531
34,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
35,1.0,0.89706,0.91176,0.74265,0.45588,0.19118,-0.02206,-0.20588,-0.375,-0.5,-0.73529,-0.86029,-0.74265,-0.67925,-0.55147,-0.44118,-0.28676
36,1.0,-1.0,0.22222,-0.75693,-0.30719,-1.0,-0.81699,-0.79085,-0.98039,-0.60131,-0.04575,0.94118,-1.0,0.74385,-1.0,0.18301,-0.40201
37,1.0,0.26667,0.53333,0.33333,0.36667,0.56667,0.71667,0.7,0.53333,0.41667,0.31667,0.7,0.25,0.46214,0.4,0.46667,0.41667
38,1.0,-0.26667,-0.27303,-0.17778,0.06192,0.04461,-0.00885,-0.01586,-0.00093,0.0047,0.00138,-0.00114,-0.00069,0.00019,0.00026,0.0,-8e-05
39,1.0,1.0,0.64865,0.64865,0.86486,1.0,0.51351,0.62162,0.32432,0.71833,0.62162,0.75676,0.35135,0.61031,0.58478,0.72973,0.51351
40,1.0,0.94531,-1.0,-1.0,0.97266,0.93359,-1.0,-1.0,0.95313,0.92188,-0.99219,-0.93359,0.95703,0.82041,0.90234,-1.0,-1.0
41,1.0,0.95202,0.93757,0.93526,0.96705,0.96936,0.95665,0.9526,0.9948,0.99769,0.93584,0.93815,0.97052,0.96215,0.97399,0.95434,0.95838
42,1.0,1.0,1.0,0.5,0.36111,1.0,0.16667,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0
43,1.0,0.31034,0.24138,0.2069,0.07405,0.03649,0.01707,0.00741,0.00281,0.00078,-3e-05,-0.00028,-0.00031,-0.00025,-0.00018,-0.00012,-8e-05
44,1.0,0.62745,0.72549,0.60784,0.62745,0.68627,0.66667,0.64706,0.54902,0.54902,0.58824,0.66667,0.45098,0.52409,0.56863,0.43137,0.47059
45,1.0,0.25,0.46667,0.19036,0.07766,0.0107,-0.02367,-0.03685,-0.03766,-0.0323,-0.02474,-0.01726,-0.01097,-0.00621,-0.00294,-0.00089,0.00025
46,1.0,-0.65625,0.0625,0.0,0.625,0.1875,-0.03125,0.0625,0.15625,0.4375,0.0,0.0,0.03125,0.03125,-0.71875,-0.03125,0.0
47,1.0,1.0,1.0,1.0,0.95135,0.98919,0.98919,1.0,0.95135,0.97838,1.0,1.0,0.97838,0.98556,1.0,1.0,1.0
48,1.0,0.85271,1.0,1.0,0.91473,0.83721,1.0,1.0,0.81395,0.90698,1.0,1.0,0.8062,1.0,0.84496,1.0,1.0
49,1.0,0.90374,1.0,1.0,0.93048,0.93583,1.0,1.0,1.0,0.91444,0.96791,0.9893,0.96257,0.96974,0.87701,1.0,0.97861
50,1.0,-0.205,0.23,0.2825,0.3225,0.36285,0.0925,-0.095,-0.0875,-0.34187,-0.48,0.29908,-0.58,0.3219,-0.47,-0.27104,0.40445
51,1.0,0.6,0.63333,0.7,0.7,0.63333,0.8,0.73333,0.7,0.66667,0.73333,0.76667,0.63333,0.65932,0.6,0.6,0.63333
52,1.0,0.05866,0.06704,0.0,0.00559,0.01676,-0.00559,0.06425,0.0,-0.06425,-0.04749,0.02793,0.00838,0.10335,0.03073,0.04469,0.04749
53,1.0,0.94653,0.72554,0.47564,0.01267,-0.24871,-0.47644,-0.75881,-0.66455,-0.65426,-0.52475,-0.30851,-0.04119,0.16085,0.36752,0.46059,0.50376
54,1.0,0.0546,-0.02586,0.01437,-0.07759,0.01724,-0.03736,-0.08333,-0.09483,-0.04023,0.02011,-0.03736,0.03161,0.00862,0.02586,0.02586,-0.04598
55,1.0,0.72414,0.79704,0.8,0.79015,0.78424,0.8335,0.85123,0.80099,0.79113,0.75961,0.74778,0.72611,0.78041,0.74089,0.82956,0.79015
56,1.0,0.03852,0.00428,0.01997,0.0214,-0.0485,0.01427,0.0,-0.04708,-0.01712,0.0214,0.05136,0.05136,0.03994,0.01997,-0.02568,-0.01427
57,1.0,0.4709,0.42328,0.25661,0.01852,-0.02116,-0.34127,-0.4127,-0.51587,-0.5,-0.14815,-0.14815,-0.2328,0.03574,0.15873,0.24868,0.2672
58,1.0,0.08696,0.13959,0.10526,0.12586,0.23341,0.12357,0.14645,0.29062,0.18993,0.1167,0.11213,0.15103,0.08467,0.11213,0.09611,0.1167
59,1.0,0.94333,0.48263,0.21572,-0.55941,-0.73675,-0.76051,-0.62706,-0.38391,-0.12797,0.49909,0.71481,0.73857,0.60098,0.45521,0.02742,-0.21572
60,1.0,0.01975,0.0409,0.02116,0.01128,0.00282,0.01975,-0.01975,-0.0409,-0.02398,0.04372,0.01834,0.0,0.01834,0.00564,-0.01693,0.00705
61,1.0,0.85736,0.81927,0.77521,0.84317,0.86258,0.88051,0.78342,0.83719,0.8357,0.88125,0.90515,0.79686,0.82383,0.88125,0.73936,0.79089
62,1.0,1.0,1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,1.0,1.0,1.0,1.0,-1.0,-1.0
63,1.0,0.85209,0.38887,0.08858,-0.42625,-0.76229,-0.93092,-0.859,-0.6603,-0.1926,0.28444,0.64649,0.77814,0.71698,0.3783,0.19667,-0.11215
64,1.0,1.0,1.0,0.625,1.0,0.025,1.0,0.0,1.0,1.0,1.0,0.3125,1.0,1.0,1.0,-0.94375,0.0
65,1.0,1.0,0.62745,0.01961,-0.4902,-0.82353,-1.0,-0.96078,-0.64706,-0.23529,0.35294,0.7451,0.92157,0.92874,0.72549,0.23529,-0.11765
66,1.0,0.0,-1.0,-1.0,0.0,-1.0,1.0,1.0,0.0,0.0,-1.0,-1.0,1.0,1.0,0.0,-1.0,-1.0
67,1.0,0.44444,0.53695,-0.22222,-0.33333,-1.0,-1.0,-1.0,-0.66667,0.55556,-0.22222,0.77778,0.33333,0.9212,0.57454,0.22222,-0.55556
68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
69,1.0,1.0,1.0,0.5,0.75,0.91201,0.89067,0.86922,0.75,0.75,0.75,1.0,0.5,0.73944,0.75,0.69635,0.67493
70,0.0,-1.0,1.0,0.0,1.0,1.0,1.0,-1.0,0.0,-1.0,0.0,0.0,-1.0,1.0,1.0,-1.0,0.0
71,1.0,1.0,1.0,0.66667,1.0,0.88889,1.0,0.77778,0.77778,1.0,0.77778,0.66667,0.66667,0.90347,1.0,0.88889,1.0
72,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,1.0,0.0,0.0,-1.0,0.0,1.0,-1.0,1.0,0.0
73,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
74,1.0,0.62121,0.0,0.0,0.3447,0.42803,-0.07576,0.36364,-0.53788,0.12121,0.01894,-0.57576,0.29167,0.25758,0.43182,0.18182,0.17045
75,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
76,1.0,0.0,-1.0,1.0,0.07979,-1.0,0.12766,1.0,0.0,0.82979,-0.25,0.17021,0.0,-0.19149,-0.2234,0.74468,-0.67553
77,1.0,0.91667,0.83333,0.70833,0.875,0.91667,0.83333,0.70833,0.875,1.0,0.66667,0.75,0.83333,0.83796,1.0,0.70833,0.70833
78,1.0,0.1859,0.0,0.0,0.0,0.0,0.11538,0.0,0.0,0.0,0.0,-0.05128,0.07853,0.17308,0.125,0.02564,0.16827
79,1.0,1.0,1.0,0.99246,1.0,0.96662,0.85788,0.91904,0.73084,0.68131,0.8245,0.58829,0.67033,0.48757,0.37941,0.24117,0.29221
80,1.0,1.0,-1.0,-1.0,0.34649,0.46053,0.22807,0.35088,0.72807,0.22807,0.0,-0.29825,1.0,1.0,1.0,0.35088,0.82895
81,1.0,1.0,0.99815,0.80244,0.89919,0.70643,0.73855,0.71492,0.47194,0.40473,0.61041,0.53176,0.23966,0.29208,0.12777,0.15657,0.18353
82,0.0,-1.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0
83,1.0,0.92247,0.96419,0.87024,0.81702,0.79271,0.70302,0.63338,0.37254,0.2707,0.40506,0.33509,0.1475,0.09312,-0.07162,-0.0184,-0.07457
84,1.0,-1.0,-0.50694,1.0,1.0,0.0,0.23958,1.0,0.0,1.0,1.0,0.0,-0.71528,0.33333,1.0,0.69792,0.47569
85,1.0,0.84177,0.5,0.09916,-0.37764,-0.72363,-0.93882,-0.86709,-0.62869,-0.25105,0.16245,0.51477,0.74895,0.77937,0.64135,0.31435,-0.00422
86,1.0,1.0,0.0,1.0,-1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,-1.0,1.0,-1.0,-1.0,0.0
87,1.0,1.0,1.0,0.77123,-0.33333,-1.0,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,-0.33333,0.19235,1.0,0.0,1.0
88,0.0,-1.0,-1.0,0.0,-1.0,1.0,-1.0,-1.0,0.0,-1.0,-1.0,0.0,1.0,1.0,1.0,1.0,0.0
89,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.375,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
90,0.0,-1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0
91,1.0,0.64947,0.58264,-0.13129,0.29796,0.38096,0.28931,0.03459,0.20269,0.15196,0.09513,0.06556,0.03004,-0.00046,-0.02612,-0.04717,0.01336
92,1.0,0.0,0.0,0.0,0.0,1.0,0.16667,0.0,0.0,0.0,-0.19792,-0.16667,-1.0,0.04167,-0.22917,-0.125,-0.19792
93,1.0,1.0,0.99363,0.96142,0.95513,0.66026,0.80426,0.73781,0.66775,0.59615,0.52494,0.45582,0.39023,0.3293,0.27381,0.22427,0.18086
94,1.0,1.0,-1.0,-1.0,1.0,0.81349,-1.0,-1.0,0.47364,1.0,0.68839,-1.0,0.82937,1.0,1.0,-1.0,-1.0
95,1.0,0.93669,0.60761,0.92314,0.93123,0.96197,0.99676,0.91586,0.84628,0.87379,0.84871,0.75081,0.84547,0.87293,0.98544,0.78317,0.85841
96,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,-0.75,1.0
97,1.0,1.0,1.0,1.0,1.0,1.0,0.9812,1.0,0.95802,0.83584,0.974,0.99624,1.0,0.96238,0.91165,1.0,0.96523
98,1.0,0.36876,-1.0,-0.07661,1.0,0.74597,-1.0,-0.09677,0.48684,0.31755,-0.14343,-0.11976,0.03021,0.03443,-0.00403,-0.00761,0.00015
99,1.0,0.79847,0.80804,1.0,0.98151,0.70217,0.99745,0.98214,1.0,0.95663,1.0,0.90306,1.0,1.0,0.75638,1.0,1.0
100,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0
101,1.0,1.0,1.0,0.94623,1.0,0.92736,0.90818,0.75723,0.69748,0.59623,0.68459,0.54465,0.49214,0.35504,0.26352,0.16604,0.13994
102,1.0,0.0,0.0,0.0,-0.85,0.0,1.0,0.0,-1.0,-1.0,1.0,-0.6,1.0,-1.0,1.0,0.0,0.0
103,1.0,1.0,0.95455,0.77273,1.0,0.95455,1.0,0.90909,1.0,1.0,0.86364,0.77273,0.90909,0.91541,0.95455,0.86364,0.86364
104,0.0,0.0,-1.0,1.0,-1.0,0.0,-1.0,-1.0,-1.0,1.0,1.0,0.0,1.0,-1.0,0.0,1.0,0.0
105,1.0,0.91176,0.97059,0.82353,0.91176,0.97059,0.97059,0.94118,1.0,1.0,0.76471,0.88235,0.85294,0.92663,0.94118,0.97059,0.91176
106,1.0,-1.0,-1.0,0.28354,-1.0,-1.0,1.0,-1.0,0.28301,1.0,-0.31402,-1.0,1.0,-1.0,1.0,-1.0,0.14939
107,1.0,0.47368,0.83781,0.83155,0.68421,0.68421,0.79856,0.78315,0.84211,1.0,0.7255,0.70301,0.42105,0.65419,0.52632,0.6015,0.57418
108,1.0,-0.00641,0.0,-0.01923,0.0,0.0,0.0,0.0,0.0,0.3141,-0.35256,-0.34615,0.0,-0.61538,0.0,0.0,0.0
109,1.0,1.0,1.0,0.81818,1.0,1.0,0.81818,0.63636,1.0,1.0,0.90909,1.0,1.0,1.0,1.0,1.0,0.72727
110,0.0,-1.0,1.0,-1.0,0.0,1.0,1.0,0.0,0.0,0.0,-1.0,1.0,-1.0,1.0,0.0,1.0,0.0
111,1.0,0.45455,0.63636,0.27273,0.63636,0.36364,0.45455,0.48612,0.63636,0.45455,0.36364,0.27273,0.36364,0.34442,0.27273,0.36364,0.28985
112,1.0,-1.0,0.0,-1.0,-0.87097,0.0,0.0,0.0,0.0,0.0,-1.0,0.0,0.29839,1.0,0.0,0.0,0.0
113,1.0,1.0,1.0,1.0,1.0,0.85714,1.0,1.0,0.42857,1.0,1.0,1.0,0.28571,1.0,1.0,1.0,1.0
114,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
115,1.0,0.87032,0.53945,0.1038,-0.38033,-0.73939,-0.92099,-0.82417,-0.59383,-0.24012,0.18823,0.51557,0.69274,0.69097,0.52798,0.25974,-0.06739
116,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
117,1.0,0.92657,0.89266,0.86098,0.83675,0.80619,0.76221,0.66586,0.60101,0.53392,0.48435,0.42546,0.3334,0.26978,0.22307,0.14312,0.11573
118,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0,0.0
119,1.0,0.93537,0.93716,0.85705,0.79039,0.72352,0.6526,0.5083,0.41629,0.25539,0.13712,0.00494,-0.07361,-0.20995,-0.33169,-0.38532,-0.47419
120,0.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,-1.0,-1.0,1.0,1.0,1.0,-1.0,-1.0
121,1.0,0.80627,0.73061,0.64615,0.36923,0.44793,0.25,0.25192,0.15215,-0.09808,-0.03462,-0.08856,-0.14943,-0.1994,-0.23832,-0.26634,-0.23846
122,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
123,1.0,0.97467,0.9412,0.88783,0.89009,0.8555,0.72298,0.69946,0.58548,0.48869,0.44245,0.35289,0.26832,0.16813,0.07497,-0.02962,-0.10289
124,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-1.0,0.0
125,1.0,0.92308,0.86399,0.72582,0.70588,0.57449,0.4327,0.31705,0.19128,0.04686,-0.12064,-0.18479,-0.29291,-0.38798,-0.46799,-0.53146,-0.56231
126,0.0,0.0,1.0,1.0,0.0,0.0,-1.0,0.0,-1.0,0.0,0.0,1.0,0.0,1.0,0.0,-1.0,0.0
127,1.0,0.88804,0.65926,0.29148,-0.06726,-0.39597,-0.64574,-0.8296,-0.7894,-0.6278,-0.46637,-0.16449,0.09562,0.30406,0.43227,0.47029,0.42152
128,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0
129,1.0,0.73523,0.80151,0.78826,0.5558,1.0,0.71947,0.68798,0.49672,0.64333,0.57399,0.5312,0.9453,0.44174,0.12473,0.3507,0.30588
130,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
131,1.0,0.94649,0.97287,0.98922,0.95801,0.94054,0.97213,0.98625,0.94277,0.98551,0.9777,0.96358,0.93274,0.95243,0.97473,0.97845,1.0
132,0.0,1.0,-1.0,-1.0,0.0,0.0,-1.0,0.0,0.0,0.0,-1.0,1.0,0.0,1.0,0.0,-1.0,-1.0
133,1.0,0.50466,0.71442,0.71063,0.68065,0.34615,0.6905,0.68101,0.67023,0.63403,0.64503,0.63077,0.84033,0.59935,0.38228,0.56466,0.54632
134,1.0,0.68729,0.91973,0.81773,0.76087,0.86789,0.70067,0.7592,0.93478,0.70736,0.64883,0.60201,1.0,0.89262,0.7107,1.0,0.56522
135,1.0,0.76296,1.0,1.0,0.8,0.45556,1.0,1.0,0.49259,0.82222,0.98215,1.0,0.6963,0.92148,0.78889,0.87492,1.0
136,1.0,0.38521,0.41245,0.26459,0.23346,0.19455,0.24514,0.08949,-0.03891,0.05058,0.24903,0.07782,-0.02494,-0.06024,-0.14786,-0.09339,-0.19066
137,1.0,0.5754,0.75198,0.61508,0.53968,0.61706,0.59127,0.62698,0.70833,0.60317,0.47817,0.59127,0.5,0.61291,0.61706,0.68849,0.625
138,1.0,0.06404,-0.04433,0.08374,-0.01478,0.06404,0.12315,0.05911,0.0197,-0.12808,0.06897,0.06897,0.07882,0.28079,-0.05911,0.04433,0.07389
139,1.0,0.61857,0.70694,0.70358,0.74273,0.71029,0.71588,0.79754,0.83669,0.6868,0.62528,0.60962,0.71253,0.69845,0.63311,0.78859,0.65213
140,1.0,0.25316,0.0,-0.2962,0.0,0.07595,0.0,0.0,0.0,0.0,0.00759,-0.2,-0.1038,0.0557,0.0,0.06329,0.0
141,1.0,0.88103,0.89818,0.94105,0.89175,0.82208,0.88853,0.90782,0.87138,0.90782,0.87996,0.82851,0.90139,0.88245,0.84352,0.88424,0.91747
142,1.0,0.42708,0.0,0.0,0.46458,0.58958,0.0,0.0,0.16458,0.59167,0.0,0.0,0.9875,-1.0,-0.27917,0.0,0.0
143,1.0,0.88853,0.92007,0.92442,0.89179,0.90103,0.9304,0.93094,0.86025,0.89451,0.88418,0.88907,0.8298,0.86453,0.85536,0.83524,0.86786
144,1.0,0.0,1.0,0.88444,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,0.90667
145,1.0,0.81143,0.85143,0.79,0.79571,0.87571,0.85571,0.86429,0.82857,0.81,0.76857,0.84286,0.77,0.81598,0.82571,0.81429,0.82143
146,1.0,0.0,0.0,0.0,0.0,0.0,-1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
147,1.0,0.4987,0.43117,0.50649,0.5013,0.44675,0.55844,0.51688,0.52727,0.55325,0.48571,0.49091,0.59221,0.53215,0.43117,0.54545,0.58961
148,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
149,1.0,1.0,1.0,0.25,0.16851,-0.13336,-0.34107,-0.4382,-0.43663,-0.36676,-0.26477,-0.16178,-0.07782,-0.02089,0.01033,0.02224,0.02249
150,1.0,0.0,0.0,1.0,-1.0,0.0,1.0,0.0,0.0,-1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
151,1.0,0.87048,0.64099,0.31347,-0.03933,-0.42173,-0.70561,-0.81049,-0.81136,-0.67474,-0.38334,-0.13013,0.15552,0.38544,0.52573,0.56239,0.5146
152,1.0,0.0,0.0,0.0,-1.0,0.0,1.0,-0.12,0.0,-1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0
153,1.0,0.88179,0.59573,0.19672,-0.24103,-0.62526,-0.86443,-0.92384,-0.77356,-0.4695,-0.10237,0.26384,0.55984,0.72147,0.72478,0.58137,0.34749
154,1.0,0.32834,0.15236,0.14919,-0.25706,-0.10312,-0.61352,-0.94053,-0.13117,-0.30315,-0.11409,0.02668,0.27942,0.33737,0.27657,0.15078,0.12197
155,1.0,0.83427,0.5404,0.12326,-0.33221,-0.70086,-0.86622,-0.84442,-0.59714,-0.19354,0.12439,0.51109,0.79143,0.83008,0.66592,0.37542,-0.03983
156,1.0,0.62335,0.59085,0.60409,0.63177,0.62455,0.67028,0.62936,0.67509,0.67148,0.58965,0.5006,0.65945,0.60463,0.51384,0.61733,0.61372
157,1.0,0.74449,0.70772,0.72243,0.79228,0.81434,0.63787,0.70772,1.0,0.61029,0.67463,0.52022,0.72978,0.61727,0.30882,0.55916,0.60294
158,1.0,0.61538,0.78157,0.77486,0.65077,0.77538,0.73961,0.72322,0.68615,0.61692,0.66233,0.63878,0.60154,0.58803,0.55077,0.53389,0.50609
159,1.0,0.68317,0.84803,0.84341,0.843,0.75813,0.81892,0.80738,0.80622,0.77935,0.76365,0.74635,0.79632,0.70824,0.62235,0.66624,0.64407
160,1.0,0.5,0.38696,0.4913,0.46957,0.35652,0.45652,0.50435,0.35652,0.42174,0.42174,0.32174,0.47391,0.41789,0.38696,0.35217,0.44783
161,1.0,0.7983,0.78129,0.71628,0.6932,0.65917,0.57898,0.4921,0.33354,0.29587,0.09599,0.02066,-0.08748,-0.11925,-0.18226,-0.25516,-0.27339
162,1.0,1.0,1.0,0.9839,0.80365,0.74977,0.56937,0.55311,0.29452,0.21137,0.09709,-0.01734,-0.15144,-0.22839,-0.31713,-0.40291,-0.42815
163,1.0,0.8941,0.87001,0.78896,0.63388,0.54003,0.39699,0.24266,0.09134,-0.09159,-0.20201,-0.30263,-0.40552,-0.46215,-0.50314,-0.52823,-0.48808
164,1.0,0.94631,0.90946,0.85096,0.73678,0.59215,0.48698,0.30459,0.17959,-0.00701,-0.1888,-0.33023,-0.46534,-0.58563,-0.67929,-0.75321,-0.8121
165,1.0,0.91767,0.8609,0.72873,0.60425,0.50376,0.361,0.15664,0.00396,-0.1639,-0.35996,-0.43087,-0.5314,-0.60328,-0.64511,-0.6571,-0.64056
166,1.0,0.76627,0.63935,0.48409,0.15,0.13753,-0.07727,0.0,-0.27491,-0.56136,-0.36591,-0.40533,-0.38483,-0.33942,-0.2754,-0.19962,-0.11894
167,1.0,0.5894,0.8543,0.81126,0.56623,0.32781,0.50331,0.63907,0.71854,0.54305,0.65232,0.68874,0.51872,0.49013,0.46216,0.43484,0.40821
